x,y,z,Bx,By,Bz,mdotB
0.25,-0.0833333333333,-0.25,1.4305846263283123e-06,6.0113455005310888e-07,-1.4305846263283123e-06,6.3491679953699102e-08
-0.25,-0.0277777777778,-0.25,-1.3304464074601906e-06,1.2820275849020571e-06,-1.3304464074601906e-06,1.3540743100729093e-07
-0.194444444444,-0.0277777777778,-0.25,-1.6723889707462221e-06,1.5179613349381852e-06,-2.1502143909594284e-06,1.6032669433402276e-07
-0.138888888889,-0.0277777777778,-0.25,-1.840454855391437e-06,1.6985531187148792e-06,-3.3128187397045863e-06,1.7940075310639659e-07
-0.0833333333333,-0.0277777777778,-0.25,-1.5455439958381447e-06,1.7799888338541704e-06,-4.6366319875144343e-06,1.8800197285323643e-07
-0.0277777777778,-0.0277777777778,-0.25,-6.2094499256497511e-07,1.7854418336940723e-06,-5.5885049330847735e-06,1.8857791732455658e-07
0.0277777777778,-0.0277777777778,-0.25,6.2094499256497511e-07,1.7854418336940723e-06,-5.5885049330847735e-06,1.8857791732455658e-07
0.0833333333333,-0.0277777777778,-0.25,1.5455439958381441e-06,1.7799888338541704e-06,-4.6366319875144343e-06,1.8800197285323643e-07
0.138888888889,-0.0277777777778,-0.25,1.8404548553914379e-06,1.6985531187148796e-06,-3.3128187397045893e-06,1.7940075310639661e-07
0.194444444444,-0.0277777777778,-0.25,1.6723889707462219e-06,1.5179613349381852e-06,-2.1502143909594284e-06,1.6032669433402276e-07
0.25,-0.0277777777778,-0.25,1.3304464074601906e-06,1.2820275849020571e-06,-1.3304464074601906e-06,1.3540743100729093e-07
-0.25,0.0277777777778,-0.25,-9.2281723453181824e-07,1.9518504698473558e-06,-9.2281723453181824e-07,2.0615395561289385e-07
-0.194444444444,0.0277777777778,-0.25,-1.214079955195589e-06,2.5900372377505903e-06,-1.5609599423943283e-06,2.7355908149497469e-07
-0.138888888889,0.0277777777778,-0.25,-1.4048479286791138e-06,3.3312906780575513e-06,-2.5287262716224046e-06,3.5185008338862729e-07
-0.0833333333333,0.0277777777778,-0.25,-1.235744211020969e-06,4.0388768059352023e-06,-3.7072326330629065e-06,4.2658515221292947e-07
-0.0277777777778,0.0277777777778,-0.25,-5.1109748659005877e-07,4.4871738309855391e-06,-4.5998773793105265e-06,4.7393417122402571e-07
0.0277777777778,0.0277777777778,-0.25,5.1109748659005877e-07,4.4871738309855391e-06,-4.5998773793105265e-06,4.7393417122402571e-07
0.0833333333333,0.0277777777778,-0.25,1.2357442110209688e-06,4.0388768059352023e-06,-3.7072326330629065e-06,4.2658515221292947e-07
0.138888888889,0.0277777777778,-0.25,1.4048479286791145e-06,3.3312906780575525e-06,-2.5287262716224072e-06,3.5185008338862745e-07
0.194444444444,0.0277777777778,-0.25,1.2140799551955898e-06,2.5900372377505915e-06,-1.5609599423943298e-06,2.7355908149497479e-07
0.25,0.0277777777778,-0.25,9.2281723453181824e-07,1.9518504698473558e-06,-9.2281723453181824e-07,2.0615395561289385e-07
-0.25,0.0833333333333,-0.25,-2.3456855061674962e-07,2.3352602372511927e-06,-2.3456855061674962e-07,2.4664959879456749e-07
-0.194444444444,0.0833333333333,-0.25,-3.1583629912491795e-07,3.2405806945134388e-06,-4.0607524173203736e-07,3.4226931774592836e-07
-0.138888888889,0.0833333333333,-0.25,-3.7518810779170928e-07,4.3888671098123432e-06,-6.7533859402507667e-07,4.6355104006399726e-07
-0.0833333333333,0.0833333333333,-0.25,-3.3838069700245955e-07,5.5945608571073237e-06,-1.0151420910073786e-06,5.9089611034595981e-07
-0.0277777777778,0.0833333333333,-0.25,-1.4221127715080133e-07,6.4216292260095067e-06,-1.2799014943572113e-06,6.7825086341002184e-07
0.0277777777778,0.0833333333333,-0.25,1.4221127715080133e-07,6.4216292260095067e-06,-1.2799014943572113e-06,6.7825086341002184e-07
0.0833333333333,0.0833333333333,-0.25,3.3838069700245987e-07,5.5945608571073279e-06,-1.0151420910073797e-06,5.9089611034596023e-07
0.138888888889,0.0833333333333,-0.25,3.7518810779170918e-07,4.3888671098123432e-06,-6.7533859402507667e-07,4.6355104006399726e-07
0.194444444444,0.0833333333333,-0.25,3.158362991249179e-07,3.2405806945134388e-06,-4.0607524173203736e-07,3.4226931774592836e-07
0.25,0.0833333333333,-0.25,2.3456855061674962e-07,2.3352602372511927e-06,-2.3456855061674962e-07,2.4664959879456749e-07
-0.25,0.138888888889,-0.25,5.3407149892467596e-07,2.2334926600532516e-06,5.3407149892467596e-07,2.359009328918271e-07
-0.194444444444,0.138888888889,-0.25,7.1481546467793277e-07,3.0654399247140783e-06,9.1904845458591357e-07,3.2377099369856983e-07
-0.138888888889,0.138888888889,-0.25,8.433628790854135e-07,4.0995467950971038e-06,1.5180531823537444e-06,4.3299310120591539e-07
-0.0833333333333,0.138888888889,-0.25,7.5565840119967701e-07,5.1624662837514519e-06,2.2669752035990314e-06,5.4525839020690372e-07
-0.0277777777778,0.138888888889,-0.25,3.1624276031266362e-07,5.8791035060030484e-06,2.8461848428139714e-06,6.2094943334206612e-07
0.0277777777778,0.138888888889,-0.25,-3.1624276031266362e-07,5.8791035060030484e-06,2.8461848428139714e-06,6.2094943334206612e-07
0.0833333333333,0.138888888889,-0.25,-7.556584011996769e-07,5.1624662837514519e-06,2.2669752035990314e-06,5.4525839020690372e-07
0.138888888889,0.138888888889,-0.25,-8.4336287908541424e-07,4.0995467950971055e-06,1.5180531823537461e-06,4.3299310120591555e-07
0.194444444444,0.138888888889,-0.25,-7.148154646779332e-07,3.0654399247140796e-06,9.190484545859142e-07,3.2377099369856998e-07
0.25,0.138888888889,-0.25,-5.3407149892467596e-07,2.2334926600532516e-06,5.3407149892467596e-07,2.359009328918271e-07
-0.25,0.194444444444,-0.25,1.1250477462854624e-06,1.7020330174741292e-06,1.1250477462854624e-06,1.7976829913793653e-07
-0.194444444444,0.194444444444,-0.25,1.4564621516386251e-06,2.1802055289514895e-06,1.8725941949639466e-06,2.3027275950990291e-07
-0.138888888889,0.194444444444,-0.25,1.6552881616030684e-06,2.6900055457580849e-06,2.9795186908855232e-06,2.8411770903844876e-07
-0.0833333333333,0.194444444444,-0.25,1.4317496065160065e-06,3.1292618850911962e-06,4.2952488195480186e-06,3.3051185309838913e-07
-0.0277777777778,0.194444444444,-0.25,5.8590474524031906e-07,3.3821638627205878e-06,5.2731427071628696e-06,3.5722329635495171e-07
0.0277777777778,0.194444444444,-0.25,-5.8590474524031906e-07,3.3821638627205878e-06,5.2731427071628696e-06,3.5722329635495171e-07
0.0833333333333,0.194444444444,-0.25,-1.4317496065160073e-06,3.129261885091197e-06,4.295248819548022e-06,3.3051185309838919e-07
0.138888888889,0.194444444444,-0.25,-1.6552881616030678e-06,2.6900055457580849e-06,2.9795186908855232e-06,2.8411770903844876e-07
0.194444444444,0.194444444444,-0.25,-1.4564621516386249e-06,2.1802055289514895e-06,1.8725941949639466e-06,2.3027275950990291e-07
0.25,0.194444444444,-0.25,-1.1250477462854624e-06,1.7020330174741292e-06,1.1250477462854624e-06,1.7976829913793653e-07
-0.25,0.25,-0.25,1.4035159285202518e-06,9.9805577139217942e-07,1.4035159285202518e-06,1.0541439950103698e-07
-0.194444444444,0.25,-0.25,1.7257608194384208e-06,1.0908512833981131e-06,2.2188353392779693e-06,1.152154381352327e-07
-0.138888888889,0.25,-0.25,1.8548847795025499e-06,1.0918630405763164e-06,3.3387926031045904e-06,1.1532229967387438e-07
-0.0833333333333,0.25,-0.25,1.524973895016802e-06,9.9405705749243437e-07,4.5749216850504059e-06,1.0499205634487237e-07
-0.0277777777778,0.25,-0.25,6.0477808532796982e-07,8.8402130003495737e-07,5.4430027679517252e-06,9.3370107323083896e-08
0.0277777777778,0.25,-0.25,-6.0477808532796982e-07,8.8402130003495737e-07,5.4430027679517252e-06,9.3370107323083896e-08
0.0833333333333,0.25,-0.25,-1.5249738950168018e-06,9.9405705749243437e-07,4.5749216850504059e-06,1.0499205634487237e-07
0.138888888889,0.25,-0.25,-1.854884779502551e-06,1.091863040576316e-06,3.3387926031045934e-06,1.1532229967387432e-07
0.194444444444,0.25,-0.25,-1.7257608194384204e-06,1.0908512833981131e-06,2.2188353392779693e-06,1.152154381352327e-07
0.25,0.25,-0.25,-1.4035159285202518e-06,9.9805577139217942e-07,1.4035159285202518e-06,1.0541439950103698e-07
-0.25,-0.25,-0.194444444444,-1.167734477180968e-06,-6.4366128501168454e-07,-9.0823792669630828e-07,-6.7983343001892094e-08
-0.194444444444,-0.25,-0.194444444444,-1.2182145962540894e-06,-1.0106669242996889e-06,-1.2182145962540894e-06,-1.0674638629863498e-07
-0.138888888889,-0.25,-0.194444444444,-1.1120986391720577e-06,-1.4329008497946008e-06,-1.5569380948408809e-06,-1.5134262729118569e-07
-0.0833333333333,-0.25,-0.194444444444,-7.9729230977553577e-07,-1.8246322771864819e-06,-1.860348722809583e-06,-1.9271720210737896e-07
-0.0277777777778,-0.25,-0.194444444444,-2.9196174846128865e-07,-2.066285898104866e-06,-2.0437322392290197e-06,-2.1824059675778965e-07
0.0277777777778,-0.25,-0.194444444444,2.9196174846128865e-07,-2.066285898104866e-06,-2.0437322392290197e-06,-2.1824059675778965e-07
0.0833333333333,-0.25,-0.194444444444,7.9729230977553545e-07,-1.8246322771864819e-06,-1.860348722809583e-06,-1.9271720210737896e-07
0.138888888889,-0.25,-0.194444444444,1.1120986391720575e-06,-1.4329008497946008e-06,-1.5569380948408809e-06,-1.5134262729118569e-07
0.194444444444,-0.25,-0.194444444444,1.21821459625409e-06,-1.0106669242996898e-06,-1.21821459625409e-06,-1.0674638629863508e-07
0.25,-0.25,-0.194444444444,1.167734477180968e-06,-6.4366128501168454e-07,-9.0823792669630828e-07,-6.7983343001892094e-08
-0.25,-0.194444444444,-0.194444444444,-1.5221927401531907e-06,-5.0378090966914834e-07,-1.183927686785815e-06,-5.320921294687035e-08
-0.194444444444,-0.194444444444,-0.194444444444,-1.6868234546880523e-06,-9.6026176180624411e-07,-1.6868234546880523e-06,-1.0142260571612603e-07
-0.138888888889,-0.194444444444,-0.194444444444,-1.6310517717092209e-06,-1.5461139813334192e-06,-2.2834724803929093e-06,-1.6330016976413726e-07
-0.0833333333333,-0.194444444444,-0.194444444444,-1.224846520076805e-06,-2.1405284258616864e-06,-2.8579752135125445e-06,-2.2608207386282913e-07
-0.0277777777778,-0.194444444444,-0.194444444444,-4.6044937713658172e-07,-2.529865257022123e-06,-3.2231456399560712e-06,-2.6720373202744789e-07
0.0277777777778,-0.194444444444,-0.194444444444,4.6044937713658172e-07,-2.529865257022123e-06,-3.2231456399560712e-06,-2.6720373202744789e-07
0.0833333333333,-0.194444444444,-0.194444444444,1.2248465200768044e-06,-2.1405284258616864e-06,-2.8579752135125445e-06,-2.2608207386282913e-07
0.138888888889,-0.194444444444,-0.194444444444,1.6310517717092201e-06,-1.5461139813334192e-06,-2.2834724803929093e-06,-1.6330016976413726e-07
0.194444444444,-0.194444444444,-0.194444444444,1.6868234546880532e-06,-9.6026176180624517e-07,-1.6868234546880536e-06,-1.0142260571612614e-07
0.25,-0.194444444444,-0.194444444444,1.5221927401531907e-06,-5.0378090966914834e-07,-1.183927686785815e-06,-5.320921294687035e-08
-0.25,-0.138888888889,-0.194444444444,-1.9008685425775212e-06,-1.4669924325146083e-07,-1.4784533108936278e-06,-1.549433716819091e-08
-0.194444444444,-0.138888888889,-0.194444444444,-2.2651738082158272e-06,-6.2612113237062162e-07,-2.2651738082158272e-06,-6.6130756492387677e-08
-0.138888888889,-0.138888888889,-0.194444444444,-2.3560325171687087e-06,-1.3500614237915581e-06,-3.298445524036192e-06,-1.4259314795603742e-07
-0.0833333333333,-0.138888888889,-0.194444444444,-1.8818611212949687e-06,-2.1862655300625782e-06,-4.3910092830215933e-06,-2.3091281530278706e-07
-0.0277777777778,-0.138888888889,-0.194444444444,-7.3344603224750234e-07,-2.7836835456463332e-06,-5.1341222257325142e-06,-2.9401195582077373e-07
0.0277777777778,-0.138888888889,-0.194444444444,7.3344603224750234e-07,-2.7836835456463332e-06,-5.1341222257325142e-06,-2.9401195582077373e-07
0.0833333333333,-0.138888888889,-0.194444444444,1.881861121294968e-06,-2.1862655300625782e-06,-4.3910092830215933e-06,-2.3091281530278706e-07
0.138888888889,-0.138888888889,-0.194444444444,2.3560325171687074e-06,-1.3500614237915581e-06,-3.298445524036192e-06,-1.4259314795603742e-07
0.194444444444,-0.138888888889,-0.194444444444,2.2651738082158267e-06,-6.2612113237062162e-07,-2.2651738082158272e-06,-6.6130756492387677e-08
0.25,-0.138888888889,-0.194444444444,1.9008685425775212e-06,-1.4669924325146083e-07,-1.4784533108936278e-06,-1.549433716819091e-08
-0.25,-0.0833333333333,-0.194444444444,-2.1839162133776621e-06,5.2551249848279502e-07,-1.6986014992937372e-06,5.5504497890514902e-08
-0.194444444444,-0.0833333333333,-0.194444444444,-2.8272500590632151e-06,2.2193708977350418e-07,-2.8272500590632151e-06,2.3440939590828362e-08
-0.138888888889,-0.0833333333333,-0.194444444444,-3.2132064313471312e-06,-4.2583099373004345e-07,-4.4984890038859831e-06,-4.4976162434657819e-08
-0.0833333333333,-0.0833333333333,-0.194444444444,-2.7792786479428374e-06,-1.3625015863315733e-06,-6.4849835118666203e-06,-1.4390707479403544e-07
-0.0277777777778,-0.0833333333333,-0.194444444444,-1.1373445054665024e-06,-2.1322337395412411e-06,-7.9614115382655142e-06,-2.2520599118029573e-07
0.0277777777778,-0.0833333333333,-0.194444444444,1.1373445054665024e-06,-2.1322337395412411e-06,-7.9614115382655142e-06,-2.2520599118029573e-07
0.0833333333333,-0.0833333333333,-0.194444444444,2.7792786479428366e-06,-1.3625015863315733e-06,-6.4849835118666203e-06,-1.4390707479403544e-07
0.138888888889,-0.0833333333333,-0.194444444444,3.2132064313471329e-06,-4.258309937300461e-07,-4.4984890038859882e-06,-4.4976162434658097e-08
0.194444444444,-0.0833333333333,-0.194444444444,2.8272500590632147e-06,2.2193708977350418e-07,-2.8272500590632151e-06,2.3440939590828362e-08
0.25,-0.0833333333333,-0.194444444444,2.1839162133776621e-06,5.2551249848279502e-07,-1.6986014992937372e-06,5.5504497890514902e-08
-0.25,-0.0277777777778,-0.194444444444,-2.1502143909594284e-06,1.5179613349381852e-06,-1.6723889707462221e-06,1.6032669433402276e-07
-0.194444444444,-0.0277777777778,-0.194444444444,-3.031120951823521e-06,1.7471305858957927e-06,-3.031120951823521e-06,1.8453149296977558e-07
-0.138888888889,-0.0277777777778,-0.194444444444,-3.7989657992850017e-06,1.7442208191499824e-06,-5.318552118999002e-06,1.842241641380713e-07
-0.0833333333333,-0.0277777777778,-0.194444444444,-3.6115052767084996e-06,1.3678358149465993e-06,-8.4268456456531647e-06,1.4447047467846259e-07
-0.0277777777778,-0.0277777777778,-0.194444444444,-1.5712366991800893e-06,8.7442738041326457e-07,-1.0998656894260621e-05,9.2356799946111102e-08
0.0277777777778,-0.0277777777778,-0.194444444444,1.5712366991800893e-06,8.7442738041326457e-07,-1.0998656894260621e-05,9.2356799946111102e-08
0.0833333333333,-0.0277777777778,-0.194444444444,3.6115052767084983e-06,1.3678358149465993e-06,-8.4268456456531647e-06,1.4447047467846259e-07
0.138888888889,-0.0277777777778,-0.194444444444,3.798965799285e-06,1.7442208191499824e-06,-5.318552118999002e-06,1.842241641380713e-07
0.194444444444,-0.0277777777778,-0.194444444444,3.0311209518235201e-06,1.7471305858957927e-06,-3.031120951823521e-06,1.8453149296977558e-07
0.25,-0.0277777777778,-0.194444444444,2.1502143909594284e-06,1.5179613349381852e-06,-1.6723889707462221e-06,1.6032669433402276e-07
-0.25,0.0277777777778,-0.194444444444,-1.5609599423943283e-06,2.5900372377505903e-06,-1.214079955195589e-06,2.7355908149497469e-07
-0.194444444444,0.0277777777778,-0.194444444444,-2.364048024451781e-06,3.6577798004704488e-06,-2.364048024451781e-06,3.8633378236545766e-07
-0.138888888889,0.0277777777778,-0.194444444444,-3.2361318500084127e-06,5.0184936997053553e-06,-4.5305845900117785e-06,5.3005204209805815e-07
-0.0833333333333,0.0277777777778,-0.194444444444,-3.3721053456157376e-06,6.4098822979909437e-06,-7.8682458064367215e-06,6.7701015582778775e-07
-0.0277777777778,0.0277777777778,-0.194444444444,-1.5629353433470953e-06,7.3097283750387219e-06,-1.0940547403429663e-05,7.7205167211804528e-07
0.0277777777778,0.0277777777778,-0.194444444444,1.5629353433470953e-06,7.3097283750387219e-06,-1.0940547403429663e-05,7.7205167211804528e-07
0.0833333333333,0.0277777777778,-0.194444444444,3.3721053456157388e-06,6.4098822979909437e-06,-7.8682458064367266e-06,6.7701015582778775e-07
0.138888888889,0.0277777777778,-0.194444444444,3.2361318500084127e-06,5.018493699705357e-06,-4.530584590011781e-06,5.3005204209805836e-07
0.194444444444,0.0277777777778,-0.194444444444,2.3640480244517831e-06,3.6577798004704505e-06,-2.3640480244517835e-06,3.8633378236545787e-07
0.25,0.0277777777778,-0.194444444444,1.5609599423943283e-06,2.5900372377505903e-06,-1.214079955195589e-06,2.7355908149497469e-07
-0.25,0.0833333333333,-0.194444444444,-4.0607524173203736e-07,3.2405806945134388e-06,-3.1583629912491795e-07,3.4226931774592836e-07
-0.194444444444,0.0833333333333,-0.194444444444,-6.3867015399049647e-07,4.9309390936663031e-06,-6.3867015399049647e-07,5.2080454663366908e-07
-0.138888888889,0.0833333333333,-0.194444444444,-9.1800793078507048e-07,7.4746245742144314e-06,-1.2852111030990988e-06,7.8946796719328368e-07
-0.0833333333333,0.0833333333333,-0.194444444444,-1.0093875139073222e-06,1.0706984591965059e-05,-2.3552375324504184e-06,1.130869019127538e-06
-0.0277777777778,0.0833333333333,-0.194444444444,-4.8641905309370724e-07,1.3317072742476583e-05,-3.4049333716559498e-06,1.4065458729842645e-06
0.0277777777778,0.0833333333333,-0.194444444444,4.8641905309370724e-07,1.3317072742476583e-05,-3.4049333716559498e-06,1.4065458729842645e-06
0.0833333333333,0.0833333333333,-0.194444444444,1.0093875139073219e-06,1.0706984591965059e-05,-2.3552375324504184e-06,1.130869019127538e-06
0.138888888889,0.0833333333333,-0.194444444444,9.1800793078507091e-07,7.4746245742144331e-06,-1.2852111030990996e-06,7.8946796719328378e-07
0.194444444444,0.0833333333333,-0.194444444444,6.3867015399049689e-07,4.9309390936663057e-06,-6.386701539904971e-07,5.208045466336694e-07
0.25,0.0833333333333,-0.194444444444,4.0607524173203736e-07,3.2405806945134388e-06,-3.1583629912491795e-07,3.4226931774592836e-07
-0.25,0.138888888889,-0.194444444444,9.1904845458591357e-07,3.0654399247140783e-06,7.1481546467793277e-07,3.2377099369856983e-07
-0.194444444444,0.138888888889,-0.194444444444,1.4313112612508698e-06,4.5801960360027921e-06,1.4313112612508698e-06,4.8375915311704945e-07
-0.138888888889,0.138888888889,-0.194444444444,2.0309969958735687e-06,6.7777271176580924e-06,2.8433957942229962e-06,7.1586183314506957e-07
-0.0833333333333,0.138888888889,-0.194444444444,2.2012474259489202e-06,9.4478937139141139e-06,5.136243993880815e-06,9.9788415732784604e-07
-0.0277777777778,0.138888888889,-0.194444444444,1.0496120570060144e-06,1.1515743711151717e-05,7.347284399042099e-06,1.2162899538425667e-06
0.0277777777778,0.138888888889,-0.194444444444,-1.0496120570060144e-06,1.1515743711151717e-05,7.347284399042099e-06,1.2162899538425667e-06
0.0833333333333,0.138888888889,-0.194444444444,-2.2012474259489198e-06,9.4478937139141139e-06,5.136243993880815e-06,9.9788415732784604e-07
0.138888888889,0.138888888889,-0.194444444444,-2.0309969958735704e-06,6.7777271176580975e-06,2.843395794223e-06,7.158618331450701e-07
0.194444444444,0.138888888889,-0.194444444444,-1.4313112612508711e-06,4.5801960360027946e-06,1.4313112612508713e-06,4.8375915311704977e-07
0.25,0.138888888889,-0.194444444444,-9.1904845458591357e-07,3.0654399247140783e-06,7.1481546467793277e-07,3.2377099369856983e-07
-0.25,0.194444444444,-0.194444444444,1.8725941949639466e-06,2.1802055289514895e-06,1.4564621516386251e-06,2.3027275950990291e-07
-0.194444444444,0.194444444444,-0.194444444444,2.7638885661972898e-06,2.8985991013564896e-06,2.7638885661972898e-06,3.0614930790643595e-07
-0.138888888889,0.194444444444,-0.194444444444,3.6630733302924705e-06,3.6544543342211976e-06,5.1283026624094585e-06,3.8598254745677437e-07
-0.0833333333333,0.194444444444,-0.194444444444,3.6878637683351262e-06,4.2036826222068412e-06,8.6050154594486268e-06,4.4399190106857685e-07
-0.0277777777778,0.194444444444,-0.194444444444,1.6684224319893806e-06,4.3967838207720156e-06,1.1678957023925657e-05,4.6438720108401027e-07
0.0277777777778,0.194444444444,-0.194444444444,-1.6684224319893806e-06,4.3967838207720156e-06,1.1678957023925657e-05,4.6438720108401027e-07
0.0833333333333,0.194444444444,-0.194444444444,-3.6878637683351275e-06,4.2036826222068403e-06,8.6050154594486319e-06,4.4399190106857675e-07
0.138888888889,0.194444444444,-0.194444444444,-3.663073330292473e-06,3.6544543342211989e-06,5.1283026624094636e-06,3.8598254745677453e-07
0.194444444444,0.194444444444,-0.194444444444,-2.7638885661972928e-06,2.89859910135649e-06,2.7638885661972932e-06,3.06149307906436e-07
0.25,0.194444444444,-0.194444444444,-1.8725941949639466e-06,2.1802055289514895e-06,1.4564621516386251e-06,2.3027275950990291e-07
-0.25,0.25,-0.194444444444,2.2188353392779693e-06,1.0908512833981131e-06,1.7257608194384208e-06,1.152154381352327e-07
-0.194444444444,0.25,-0.194444444444,3.0247475449476678e-06,1.0583949081439455e-06,3.0247475449476678e-06,1.1178740394569442e-07
-0.138888888889,0.25,-0.194444444444,3.6446771302726771e-06,7.0553749879846549e-07,5.1025479823817481e-06,7.4518693136316869e-08
-0.0833333333333,0.25,-0.194444444444,3.332695167718803e-06,-2.1943671886214169e-08,7.7762887246772077e-06,-2.3176851044169813e-09
-0.0277777777778,0.25,-0.194444444444,1.4131977169728913e-06,-7.2579043242064336e-07,9.8923840188102351e-06,-7.665780289061268e-08
0.0277777777778,0.25,-0.194444444444,-1.4131977169728913e-06,-7.2579043242064336e-07,9.8923840188102351e-06,-7.665780289061268e-08
0.0833333333333,0.25,-0.194444444444,-3.3326951677188026e-06,-2.1943671886214169e-08,7.7762887246772077e-06,-2.3176851044169813e-09
